ShiftKey,LineId,Segment,Cluster,Count,Hours,HaltedHours,StoppedHours
ngp2|2026-06-17|day,ngp2,foil,Sealing Lane,2,0.04,0.0,0.04
ngp2|2026-06-17|day,ngp2,foil,Detection Fault,1,0.02,0.0,0.02
ngp2|2026-06-17|day,ngp2,foil,Other,3,0.37,0.35,0.02
ngp2|2026-06-17|day,ngp2,foil,Labeler,8,0.55,0.11,0.45
ngp2|2026-06-17|day,ngp2,schubert,Line Stop / Wait,7,0.21,0.0,0.21
ngp2|2026-06-17|day,ngp2,manual,Manual,6,1.13,0.0,1.13
ngp2|2026-06-17|day,ngp2,unattributed,Other,1,0.04,0.0,0.04
ngp2|2026-06-17|night,ngp2,hydration,Cap,20,0.98,0.92,0.06
ngp2|2026-06-17|night,ngp2,hydration,Gripper,9,0.37,0.37,0.0
ngp2|2026-06-17|night,ngp2,hydration,Limit Switch,5,0.17,0.17,0.0
ngp2|2026-06-17|night,ngp2,hydration,Other,3,0.09,0.09,0.0
ngp2|2026-06-17|night,ngp2,hydration,Catheter Reject,5,0.15,0.15,0.0
ngp2|2026-06-17|night,ngp2,hydration,Timing,2,0.09,0.09,0.0
ngp2|2026-06-17|night,ngp2,foil,Labeler,17,1.26,0.06,1.2
ngp2|2026-06-17|night,ngp2,foil,Other,7,0.43,0.14,0.29
ngp2|2026-06-17|night,ngp2,foil,Sealing Lane,18,0.58,0.0,0.58
ngp2|2026-06-17|night,ngp2,foil,Printer,10,0.51,0.37,0.14
ngp2|2026-06-17|night,ngp2,foil,Positioning,1,0.1,0.0,0.1
ngp2|2026-06-17|night,ngp2,foil,Edge Trim,3,0.08,0.05,0.03
ngp2|2026-06-17|night,ngp2,schubert,Line Stop / Wait,30,0.97,0.0,0.97
ngp2|2026-06-17|night,ngp2,manual,Manual,8,0.44,0.0,0.44
ngp2|2026-06-17|night,ngp2,unattributed,Other,11,0.54,0.16,0.38
ngp2|2026-06-18|day,ngp2,hydration,Limit Switch,3,0.06,0.05,0.01
ngp2|2026-06-18|day,ngp2,hydration,Gripper,14,0.42,0.42,0.0
ngp2|2026-06-18|day,ngp2,hydration,Other,1,0.03,0.03,0.0
ngp2|2026-06-18|day,ngp2,hydration,Cap,18,0.83,0.81,0.02
ngp2|2026-06-18|day,ngp2,hydration,Catheter Reject,8,1.31,1.31,0.0
ngp2|2026-06-18|day,ngp2,hydration,PMK / Media,1,0.07,0.07,0.0
ngp2|2026-06-18|day,ngp2,foil,Labeler,2,0.16,0.12,0.04
ngp2|2026-06-18|day,ngp2,foil,Edge Trim,3,0.13,0.11,0.02
ngp2|2026-06-18|day,ngp2,foil,Printer,4,0.26,0.0,0.26
ngp2|2026-06-18|day,ngp2,foil,Other,9,0.75,0.55,0.19
ngp2|2026-06-18|day,ngp2,foil,Sealing Lane,8,0.17,0.0,0.17
ngp2|2026-06-18|day,ngp2,foil,Detection Fault,6,0.35,0.0,0.35
ngp2|2026-06-18|day,ngp2,foil,Positioning,1,0.05,0.0,0.05
ngp2|2026-06-18|day,ngp2,schubert,Line Stop / Wait,25,0.85,0.04,0.81
ngp2|2026-06-18|day,ngp2,manual,Manual,3,0.1,0.04,0.06
ngp2|2026-06-18|day,ngp2,unattributed,Other,5,0.17,0.04,0.13
ngp2|2026-06-18|night,ngp2,hydration,Cap,18,0.72,0.59,0.13
ngp2|2026-06-18|night,ngp2,hydration,Catheter Reject,8,0.22,0.22,0.0
ngp2|2026-06-18|night,ngp2,hydration,Timing,3,0.14,0.14,0.0
ngp2|2026-06-18|night,ngp2,hydration,Gripper,10,0.45,0.45,0.0
ngp2|2026-06-18|night,ngp2,hydration,Other,4,0.11,0.11,0.0
ngp2|2026-06-18|night,ngp2,hydration,Limit Switch,18,0.45,0.42,0.02
ngp2|2026-06-18|night,ngp2,hydration,PMK / Media,1,0.22,0.22,0.0
ngp2|2026-06-18|night,ngp2,foil,Printer,9,0.38,0.15,0.23
ngp2|2026-06-18|night,ngp2,foil,Other,5,0.17,0.13,0.04
ngp2|2026-06-18|night,ngp2,foil,Sealing Lane,9,0.33,0.0,0.33
ngp2|2026-06-18|night,ngp2,schubert,Line Stop / Wait,29,0.98,0.0,0.98
ngp2|2026-06-18|night,ngp2,manual,Manual,1,0.03,0.0,0.03
ngp2|2026-06-18|night,ngp2,unattributed,Other,13,0.3,0.0,0.3
ngp2|2026-06-19|day,ngp2,hydration,PMK / Media,1,0.06,0.0,0.06
ngp2|2026-06-19|day,ngp2,hydration,Cap,17,0.73,0.73,0.0
ngp2|2026-06-19|day,ngp2,hydration,Other,1,0.03,0.03,0.0
ngp2|2026-06-19|day,ngp2,hydration,Timing,1,0.03,0.03,0.0
ngp2|2026-06-19|day,ngp2,hydration,Limit Switch,19,1.12,1.12,0.0
ngp2|2026-06-19|day,ngp2,hydration,Gripper,15,0.6,0.6,0.0
ngp2|2026-06-19|day,ngp2,hydration,Catheter Reject,4,0.21,0.21,0.0
ngp2|2026-06-19|day,ngp2,foil,Other,2,0.06,0.0,0.06
ngp2|2026-06-19|day,ngp2,foil,Sealing Lane,4,0.13,0.0,0.13
ngp2|2026-06-19|day,ngp2,foil,Labeler,2,0.3,0.3,0.0
ngp2|2026-06-19|day,ngp2,foil,Detection Fault,3,0.08,0.0,0.08
ngp2|2026-06-19|day,ngp2,foil,Printer,2,0.15,0.11,0.04
ngp2|2026-06-19|day,ngp2,foil,Edge Trim,1,0.02,0.0,0.02
ngp2|2026-06-19|day,ngp2,schubert,Line Stop / Wait,36,1.82,0.0,1.82
ngp2|2026-06-19|day,ngp2,manual,Manual,3,0.14,0.0,0.14
ngp2|2026-06-19|day,ngp2,unattributed,Other,5,0.19,0.0,0.19
ngp2|2026-06-19|night,ngp2,hydration,Limit Switch,16,0.93,0.91,0.02
ngp2|2026-06-19|night,ngp2,hydration,Cap,11,0.38,0.38,0.0
ngp2|2026-06-19|night,ngp2,hydration,Other,2,0.1,0.09,0.01
ngp2|2026-06-19|night,ngp2,hydration,Timing,2,0.19,0.19,0.0
ngp2|2026-06-19|night,ngp2,hydration,Gripper,6,0.23,0.23,0.0
ngp2|2026-06-19|night,ngp2,hydration,Catheter Reject,1,0.04,0.04,0.0
ngp2|2026-06-19|night,ngp2,hydration,PMK / Media,1,0.2,0.2,0.0
ngp2|2026-06-19|night,ngp2,foil,Detection Fault,1,0.02,0.0,0.02
ngp2|2026-06-19|night,ngp2,foil,Printer,5,0.38,0.32,0.06
ngp2|2026-06-19|night,ngp2,foil,Edge Trim,1,0.02,0.0,0.02
ngp2|2026-06-19|night,ngp2,foil,Sealing Lane,3,0.05,0.0,0.05
ngp2|2026-06-19|night,ngp2,foil,Labeler,1,0.14,0.14,0.0
ngp2|2026-06-19|night,ngp2,foil,Other,1,0.02,0.0,0.02
ngp2|2026-06-19|night,ngp2,schubert,Line Stop / Wait,26,1.6,0.0,1.6
ngp2|2026-06-19|night,ngp2,manual,Manual,1,0.09,0.0,0.09
ngp2|2026-06-19|night,ngp2,unattributed,Other,7,0.24,0.04,0.2
ngp2|2026-07-08|day,ngp2,hydration,PMK / Media,1,0.02,0.0,0.02
ngp2|2026-07-08|day,ngp2,hydration,Cap,18,1.1,0.93,0.17
ngp2|2026-07-08|day,ngp2,hydration,Gripper,10,0.67,0.67,0.0
ngp2|2026-07-08|day,ngp2,hydration,Catheter Reject,2,0.04,0.04,0.0
ngp2|2026-07-08|day,ngp2,hydration,Limit Switch,7,0.28,0.28,0.0
ngp2|2026-07-08|day,ngp2,hydration,Other,6,0.37,0.36,0.01
ngp2|2026-07-08|day,ngp2,hydration,Cover,2,0.06,0.06,0.0
ngp2|2026-07-08|day,ngp2,hydration,Timing,1,0.07,0.07,0.0
ngp2|2026-07-08|day,ngp2,foil,Sealing Lane,61,2.54,0.38,2.16
ngp2|2026-07-08|day,ngp2,foil,Other,11,0.32,0.08,0.24
ngp2|2026-07-08|day,ngp2,foil,Detection Fault,27,0.96,0.0,0.96
ngp2|2026-07-08|day,ngp2,foil,Edge Trim,2,0.11,0.11,0.0
ngp2|2026-07-08|day,ngp2,foil,Positioning,5,0.13,0.0,0.13
ngp2|2026-07-08|day,ngp2,foil,Printer,5,0.25,0.14,0.11
ngp2|2026-07-08|day,ngp2,schubert,Line Stop / Wait,8,0.47,0.0,0.47
ngp2|2026-07-08|day,ngp2,manual,Manual,8,0.37,0.0,0.37
ngp2|2026-07-08|day,ngp2,unattributed,Other,3,0.52,0.47,0.05
ngp2|2026-07-08|night,ngp2,hydration,Catheter Reject,6,0.13,0.11,0.02
ngp2|2026-07-08|night,ngp2,hydration,Gripper,17,0.84,0.78,0.06
ngp2|2026-07-08|night,ngp2,hydration,Cap,11,0.46,0.46,0.0
ngp2|2026-07-08|night,ngp2,hydration,Other,2,0.06,0.06,0.0
ngp2|2026-07-08|night,ngp2,hydration,Limit Switch,2,0.04,0.04,0.0
ngp2|2026-07-08|night,ngp2,foil,Printer,8,0.7,0.08,0.62
ngp2|2026-07-08|night,ngp2,foil,Detection Fault,15,4.07,0.0,4.07
ngp2|2026-07-08|night,ngp2,foil,Labeler,1,0.02,0.0,0.02
ngp2|2026-07-08|night,ngp2,foil,Sealing Lane,17,0.79,0.0,0.79
ngp2|2026-07-08|night,ngp2,foil,Edge Trim,2,0.11,0.11,0.0
ngp2|2026-07-08|night,ngp2,foil,Positioning,1,0.03,0.0,0.03
ngp2|2026-07-08|night,ngp2,foil,Other,13,0.47,0.31,0.16
ngp2|2026-07-08|night,ngp2,schubert,Line Stop / Wait,8,0.39,0.0,0.39
ngp2|2026-07-08|night,ngp2,manual,Manual,2,0.26,0.0,0.26
ngp2|2026-07-08|night,ngp2,unattributed,Other,2,0.09,0.0,0.09
ngp2|2026-07-09|day,ngp2,hydration,Cap,18,1.49,1.42,0.08
ngp2|2026-07-09|day,ngp2,hydration,Gripper,6,0.21,0.17,0.04
ngp2|2026-07-09|day,ngp2,hydration,Limit Switch,9,0.24,0.24,0.0
ngp2|2026-07-09|day,ngp2,hydration,Timing,1,0.01,0.01,0.0
ngp2|2026-07-09|day,ngp2,hydration,Catheter Reject,4,0.11,0.11,0.0
ngp2|2026-07-09|day,ngp2,hydration,Other,1,0.01,0.01,0.0
ngp2|2026-07-09|day,ngp2,foil,Detection Fault,13,7.78,7.52,0.26
ngp2|2026-07-09|day,ngp2,foil,Positioning,4,0.09,0.0,0.09
ngp2|2026-07-09|day,ngp2,foil,Edge Trim,1,0.14,0.14,0.0
ngp2|2026-07-09|day,ngp2,foil,Other,5,0.13,0.05,0.08
ngp2|2026-07-09|day,ngp2,foil,Sealing Lane,9,0.29,0.0,0.29
ngp2|2026-07-09|day,ngp2,foil,Printer,4,0.14,0.13,0.01
ngp2|2026-07-09|day,ngp2,schubert,Line Stop / Wait,2,0.09,0.0,0.09
ngp2|2026-07-09|day,ngp2,manual,Manual,4,0.07,0.0,0.07
ngp2|2026-07-09|night,ngp2,hydration,Cap,9,0.31,0.2,0.11
ngp2|2026-07-09|night,ngp2,hydration,Limit Switch,8,0.17,0.17,0.0
ngp2|2026-07-09|night,ngp2,hydration,Other,7,0.26,0.26,0.0
ngp2|2026-07-09|night,ngp2,hydration,Catheter Reject,8,1.04,0.17,0.87
ngp2|2026-07-09|night,ngp2,hydration,Gripper,24,1.17,1.15,0.02
ngp2|2026-07-09|night,ngp2,hydration,Cover,1,0.03,0.03,0.0
ngp2|2026-07-09|night,ngp2,foil,Detection Fault,27,1.03,0.0,1.03
ngp2|2026-07-09|night,ngp2,foil,Sealing Lane,47,1.24,0.0,1.24
ngp2|2026-07-09|night,ngp2,foil,Positioning,3,0.04,0.0,0.04
ngp2|2026-07-09|night,ngp2,foil,Edge Trim,17,1.53,1.36,0.17
ngp2|2026-07-09|night,ngp2,foil,Other,8,0.55,0.03,0.52
ngp2|2026-07-09|night,ngp2,foil,Labeler,2,0.11,0.09,0.01
ngp2|2026-07-09|night,ngp2,foil,Printer,18,0.52,0.21,0.31
ngp2|2026-07-09|night,ngp2,schubert,Line Stop / Wait,5,0.3,0.0,0.3
ngp2|2026-07-09|night,ngp2,manual,Manual,4,0.1,0.0,0.1
ngp2|2026-07-09|night,ngp2,unattributed,Other,3,0.06,0.02,0.04
ngp2|2026-07-10|day,ngp2,hydration,Cap,17,0.61,0.52,0.1
ngp2|2026-07-10|day,ngp2,hydration,Catheter Reject,7,0.54,0.54,0.0
ngp2|2026-07-10|day,ngp2,hydration,Limit Switch,9,0.25,0.25,0.0
ngp2|2026-07-10|day,ngp2,hydration,Gripper,13,0.47,0.34,0.13
ngp2|2026-07-10|day,ngp2,hydration,Cover,2,0.08,0.08,0.0
ngp2|2026-07-10|day,ngp2,hydration,Other,4,0.18,0.09,0.08
ngp2|2026-07-10|day,ngp2,foil,Detection Fault,10,0.25,0.0,0.25
ngp2|2026-07-10|day,ngp2,foil,Sealing Lane,21,0.65,0.1,0.55
ngp2|2026-07-10|day,ngp2,foil,Printer,16,0.62,0.25,0.37
ngp2|2026-07-10|day,ngp2,foil,Edge Trim,8,0.55,0.47,0.08
ngp2|2026-07-10|day,ngp2,foil,Positioning,3,0.08,0.0,0.08
ngp2|2026-07-10|day,ngp2,foil,Other,10,0.45,0.13,0.31
ngp2|2026-07-10|day,ngp2,foil,Labeler,1,0.07,0.07,0.0
ngp2|2026-07-10|day,ngp2,schubert,Line Stop / Wait,45,3.08,0.0,3.08
ngp2|2026-07-10|day,ngp2,manual,Manual,3,0.27,0.0,0.27
ngp2|2026-07-10|day,ngp2,unattributed,Other,6,0.13,0.0,0.13
ngp2|2026-07-10|night,ngp2,hydration,Catheter Reject,4,0.17,0.17,0.0
ngp2|2026-07-10|night,ngp2,hydration,Gripper,9,0.46,0.46,0.0
ngp2|2026-07-10|night,ngp2,hydration,Limit Switch,1,0.02,0.02,0.0
ngp2|2026-07-10|night,ngp2,hydration,Other,5,0.15,0.15,0.0
ngp2|2026-07-10|night,ngp2,hydration,Cap,8,0.24,0.24,0.0
ngp2|2026-07-10|night,ngp2,foil,Sealing Lane,50,1.41,0.0,1.41
ngp2|2026-07-10|night,ngp2,foil,Detection Fault,37,1.06,0.0,1.06
ngp2|2026-07-10|night,ngp2,foil,Labeler,2,0.34,0.31,0.03
ngp2|2026-07-10|night,ngp2,foil,Other,14,0.52,0.2,0.31
ngp2|2026-07-10|night,ngp2,foil,Printer,8,0.21,0.05,0.16
ngp2|2026-07-10|night,ngp2,foil,Positioning,2,0.03,0.0,0.03
ngp2|2026-07-10|night,ngp2,foil,Edge Trim,6,0.22,0.18,0.04
ngp2|2026-07-10|night,ngp2,schubert,Line Stop / Wait,17,1.08,0.67,0.41
ngp2|2026-07-10|night,ngp2,manual,Manual,1,0.31,0.0,0.31
ngp2|2026-07-10|night,ngp2,unattributed,Other,2,0.06,0.0,0.06
ngp2|2026-07-11|day,ngp2,hydration,Catheter Reject,2,0.03,0.02,0.01
ngp2|2026-07-11|day,ngp2,hydration,Cap,12,0.41,0.32,0.08
ngp2|2026-07-11|day,ngp2,hydration,Gripper,9,0.26,0.15,0.11
ngp2|2026-07-11|day,ngp2,hydration,Other,5,0.29,0.29,0.0
ngp2|2026-07-11|day,ngp2,hydration,Limit Switch,3,0.17,0.09,0.08
ngp2|2026-07-11|day,ngp2,hydration,Cover,1,0.11,0.0,0.11
ngp2|2026-07-11|day,ngp2,foil,Sealing Lane,63,1.87,0.0,1.87
ngp2|2026-07-11|day,ngp2,foil,Detection Fault,54,1.47,0.0,1.47
ngp2|2026-07-11|day,ngp2,foil,Other,5,0.15,0.11,0.05
ngp2|2026-07-11|day,ngp2,foil,Printer,9,0.4,0.26,0.14
ngp2|2026-07-11|day,ngp2,foil,Edge Trim,12,0.75,0.46,0.29
ngp2|2026-07-11|day,ngp2,foil,Positioning,4,0.31,0.27,0.04
ngp2|2026-07-11|day,ngp2,schubert,Line Stop / Wait,8,0.4,0.0,0.4
ngp2|2026-07-11|day,ngp2,manual,Manual,4,0.65,0.31,0.34
ngp2|2026-07-11|day,ngp2,unattributed,Other,2,0.05,0.0,0.05
ngp2|2026-07-11|night,ngp2,hydration,Gripper,10,0.2,0.12,0.08
ngp2|2026-07-11|night,ngp2,hydration,Other,8,0.2,0.1,0.1
ngp2|2026-07-11|night,ngp2,hydration,Catheter Reject,2,0.04,0.02,0.02
ngp2|2026-07-11|night,ngp2,hydration,Limit Switch,10,0.23,0.21,0.02
ngp2|2026-07-11|night,ngp2,hydration,Cap,4,0.1,0.1,0.0
ngp2|2026-07-11|night,ngp2,hydration,Cover,1,0.03,0.03,0.0
ngp2|2026-07-11|night,ngp2,foil,Detection Fault,63,2.52,0.0,2.52
ngp2|2026-07-11|night,ngp2,foil,Other,17,0.6,0.46,0.14
ngp2|2026-07-11|night,ngp2,foil,Sealing Lane,36,1.1,0.0,1.1
ngp2|2026-07-11|night,ngp2,foil,Printer,8,0.32,0.21,0.12
ngp2|2026-07-11|night,ngp2,foil,Positioning,6,0.17,0.0,0.17
ngp2|2026-07-11|night,ngp2,foil,Edge Trim,12,0.62,0.41,0.21
ngp2|2026-07-11|night,ngp2,foil,Labeler,5,0.17,0.09,0.08
ngp2|2026-07-11|night,ngp2,schubert,Line Stop / Wait,12,0.6,0.0,0.6
ngp2|2026-07-11|night,ngp2,manual,Manual,2,0.09,0.0,0.09
ngp2|2026-07-11|night,ngp2,unattributed,Other,4,0.13,0.03,0.1
ngp2|2026-07-12|day,ngp2,hydration,Other,9,0.16,0.13,0.03
ngp2|2026-07-12|day,ngp2,hydration,Gripper,15,0.86,0.84,0.01
ngp2|2026-07-12|day,ngp2,hydration,Cap,14,0.59,0.52,0.07
ngp2|2026-07-12|day,ngp2,hydration,Limit Switch,17,1.62,1.58,0.04
ngp2|2026-07-12|day,ngp2,hydration,Catheter Reject,4,0.14,0.05,0.09
ngp2|2026-07-12|day,ngp2,hydration,Cover,3,0.1,0.1,0.0
ngp2|2026-07-12|day,ngp2,foil,Printer,10,0.38,0.27,0.11
ngp2|2026-07-12|day,ngp2,foil,Other,18,0.68,0.49,0.19
ngp2|2026-07-12|day,ngp2,foil,Detection Fault,53,1.62,0.16,1.46
ngp2|2026-07-12|day,ngp2,foil,Sealing Lane,14,0.27,0.0,0.27
ngp2|2026-07-12|day,ngp2,foil,Edge Trim,7,0.31,0.21,0.1
ngp2|2026-07-12|day,ngp2,foil,Labeler,3,0.14,0.12,0.02
ngp2|2026-07-12|day,ngp2,foil,Positioning,8,0.16,0.0,0.16
ngp2|2026-07-12|day,ngp2,schubert,Line Stop / Wait,9,0.25,0.0,0.25
ngp2|2026-07-12|day,ngp2,manual,Manual,3,0.29,0.11,0.17
ngp2|2026-07-12|day,ngp2,unattributed,Other,5,0.13,0.02,0.1
ngp2|2026-07-12|night,ngp2,hydration,Cap,11,0.39,0.37,0.01
ngp2|2026-07-12|night,ngp2,hydration,Gripper,4,0.07,0.06,0.01
ngp2|2026-07-12|night,ngp2,hydration,Limit Switch,14,0.29,0.22,0.07
ngp2|2026-07-12|night,ngp2,hydration,Cover,1,0.03,0.03,0.0
ngp2|2026-07-12|night,ngp2,hydration,Other,7,0.18,0.1,0.08
ngp2|2026-07-12|night,ngp2,hydration,Timing,2,0.32,0.32,0.0
ngp2|2026-07-12|night,ngp2,hydration,PMK / Media,1,0.43,0.43,0.0
ngp2|2026-07-12|night,ngp2,foil,Detection Fault,13,0.41,0.0,0.41
ngp2|2026-07-12|night,ngp2,foil,Printer,6,0.39,0.21,0.18
ngp2|2026-07-12|night,ngp2,foil,Labeler,2,0.19,0.09,0.09
ngp2|2026-07-12|night,ngp2,foil,Other,14,0.61,0.46,0.15
ngp2|2026-07-12|night,ngp2,foil,Edge Trim,11,0.41,0.39,0.03
ngp2|2026-07-12|night,ngp2,foil,Sealing Lane,20,0.52,0.0,0.52
ngp2|2026-07-12|night,ngp2,foil,Positioning,1,0.01,0.0,0.01
ngp2|2026-07-12|night,ngp2,schubert,Line Stop / Wait,30,1.55,0.22,1.32
ngp2|2026-07-12|night,ngp2,manual,Manual,2,0.05,0.0,0.05
ngp2|2026-07-12|night,ngp2,unattributed,Other,11,0.34,0.01,0.32
ngp2|2026-07-13|day,ngp2,hydration,PMK / Media,1,0.72,0.0,0.72
ngp2|2026-07-13|day,ngp2,hydration,Limit Switch,39,2.73,2.72,0.01
ngp2|2026-07-13|day,ngp2,hydration,Cap,6,0.32,0.32,0.0
ngp2|2026-07-13|day,ngp2,hydration,Other,7,0.32,0.3,0.01
ngp2|2026-07-13|day,ngp2,hydration,Gripper,9,0.54,0.54,0.0
ngp2|2026-07-13|day,ngp2,hydration,Foam,1,0.02,0.02,0.0
ngp2|2026-07-13|day,ngp2,hydration,Catheter Reject,4,0.13,0.13,0.0
ngp2|2026-07-13|day,ngp2,hydration,Timing,1,0.23,0.23,0.0
ngp2|2026-07-13|day,ngp2,foil,Detection Fault,5,0.21,0.0,0.21
ngp2|2026-07-13|day,ngp2,foil,Sealing Lane,12,0.97,0.0,0.97
ngp2|2026-07-13|day,ngp2,foil,Other,3,0.3,0.08,0.22
ngp2|2026-07-13|day,ngp2,foil,Printer,6,0.42,0.33,0.09
ngp2|2026-07-13|day,ngp2,foil,Positioning,6,0.14,0.0,0.14
ngp2|2026-07-13|day,ngp2,foil,Edge Trim,5,0.26,0.26,0.0
ngp2|2026-07-13|day,ngp2,schubert,Line Stop / Wait,9,0.42,0.0,0.42
ngp2|2026-07-13|day,ngp2,manual,Manual,4,0.28,0.0,0.28
ngp2|2026-07-13|day,ngp2,unattributed,Other,5,0.22,0.02,0.19
ngp2|2026-07-13|night,ngp2,hydration,Catheter Reject,4,0.2,0.2,0.0
ngp2|2026-07-13|night,ngp2,hydration,Limit Switch,6,0.5,0.5,0.0
ngp2|2026-07-13|night,ngp2,hydration,Timing,1,0.09,0.09,0.0
ngp2|2026-07-13|night,ngp2,hydration,PMK / Media,2,0.46,0.46,0.0
ngp2|2026-07-13|night,ngp2,hydration,Gripper,8,0.19,0.19,0.0
ngp2|2026-07-13|night,ngp2,hydration,Other,6,0.09,0.04,0.04
ngp2|2026-07-13|night,ngp2,hydration,Cap,2,0.14,0.14,0.0
ngp2|2026-07-13|night,ngp2,foil,Printer,8,0.48,0.35,0.12
ngp2|2026-07-13|night,ngp2,foil,Other,7,0.23,0.13,0.11
ngp2|2026-07-13|night,ngp2,foil,Labeler,2,0.2,0.2,0.0
ngp2|2026-07-13|night,ngp2,foil,Detection Fault,3,0.04,0.0,0.04
ngp2|2026-07-13|night,ngp2,foil,Sealing Lane,15,0.27,0.0,0.27
ngp2|2026-07-13|night,ngp2,foil,Positioning,2,0.04,0.0,0.04
ngp2|2026-07-13|night,ngp2,schubert,Line Stop / Wait,24,0.99,0.0,0.99
ngp2|2026-07-13|night,ngp2,manual,Manual,2,0.27,0.24,0.02
ngp2|2026-07-13|night,ngp2,unattributed,Other,6,0.33,0.0,0.33
ngp2|2026-07-14|day,ngp2,hydration,PMK / Media,2,0.67,0.52,0.14
ngp2|2026-07-14|day,ngp2,hydration,Gripper,12,1.24,1.24,0.0
ngp2|2026-07-14|day,ngp2,hydration,Limit Switch,2,0.06,0.06,0.0
ngp2|2026-07-14|day,ngp2,hydration,Other,6,0.2,0.14,0.06
ngp2|2026-07-14|day,ngp2,hydration,Catheter Reject,4,0.08,0.08,0.0
ngp2|2026-07-14|day,ngp2,hydration,Timing,1,0.08,0.08,0.0
ngp2|2026-07-14|day,ngp2,hydration,Cap,1,0.03,0.03,0.0
ngp2|2026-07-14|day,ngp2,foil,Other,16,0.46,0.27,0.19
ngp2|2026-07-14|day,ngp2,foil,Detection Fault,5,0.33,0.0,0.33
ngp2|2026-07-14|day,ngp2,foil,Edge Trim,1,0.17,0.0,0.17
ngp2|2026-07-14|day,ngp2,foil,Sealing Lane,6,0.78,0.68,0.1
ngp2|2026-07-14|day,ngp2,foil,Labeler,2,0.86,0.86,0.0
ngp2|2026-07-14|day,ngp2,foil,Printer,3,0.14,0.05,0.08
ngp2|2026-07-14|day,ngp2,foil,Positioning,1,0.17,0.17,0.0
ngp2|2026-07-14|day,ngp2,schubert,Line Stop / Wait,15,1.14,0.08,1.07
ngp2|2026-07-14|day,ngp2,manual,Manual,2,0.51,0.0,0.51
ngp2|2026-07-14|day,ngp2,unattributed,Other,5,0.28,0.0,0.28
ngp2|2026-07-14|night,ngp2,hydration,Gripper,9,0.25,0.23,0.02
ngp2|2026-07-14|night,ngp2,hydration,Catheter Reject,1,0.02,0.02,0.0
ngp2|2026-07-14|night,ngp2,hydration,Other,12,0.47,0.41,0.06
ngp2|2026-07-14|night,ngp2,hydration,Limit Switch,2,0.04,0.04,0.0
ngp2|2026-07-14|night,ngp2,hydration,Timing,2,0.2,0.2,0.0
ngp2|2026-07-14|night,ngp2,hydration,PMK / Media,1,0.19,0.19,0.0
ngp2|2026-07-14|night,ngp2,foil,Detection Fault,50,1.43,0.0,1.43
ngp2|2026-07-14|night,ngp2,foil,Printer,6,0.19,0.04,0.14
ngp2|2026-07-14|night,ngp2,foil,Positioning,6,0.17,0.0,0.17
ngp2|2026-07-14|night,ngp2,foil,Sealing Lane,7,0.17,0.0,0.17
ngp2|2026-07-14|night,ngp2,foil,Other,5,0.25,0.21,0.04
ngp2|2026-07-14|night,ngp2,foil,Labeler,1,0.08,0.08,0.0
ngp2|2026-07-14|night,ngp2,schubert,Line Stop / Wait,28,0.8,0.0,0.8
ngp2|2026-07-14|night,ngp2,unattributed,Other,9,0.23,0.02,0.21
